Name,Rating,Review_Text,sentiment
Abuzz Oxfordcaps RoopNagar Delhi,7.0, · Staff named Pandey was rude and insensitive. He lied by saying that the beds were all booked but we could see that still there were 5 beds left according to booking.com. He did not even provide breakfast service even after repeated requests and said that the breakfast service can be redeemed only if it was pre-paid. He acts like he owns the place and is absolutely unhelpful to the tenants'/ problems.,negatif
Abuzz Oxfordcaps RoopNagar Delhi,3.0,Average,negatif
Abuzz Oxfordcaps RoopNagar Delhi,7.0, no comments available for this review,positif
Abuzz Oxfordcaps RoopNagar Delhi,9.0, no comments available for this review,positif
Abuzz Oxfordcaps RoopNagar Delhi,9.0, no comments available for this review,positif
Abuzz Oxfordcaps RoopNagar Delhi,9.0, no comments available for this review,positif
Abuzz Oxfordcaps RoopNagar Delhi,8.0, no comments available for this review,positif
Abuzz Oxfordcaps RoopNagar Delhi,8.0, no comments available for this review,positif
"Hotel JP International "" A Unit of Jageer Palace """,2.0,Not lyak this hotel staf and manager,netral
"Hotel JP International "" A Unit of Jageer Palace """,10.0,👍,netral
"Hotel JP International "" A Unit of Jageer Palace """,10.0,Nice experience 😉,positif
"Hotel JP International "" A Unit of Jageer Palace """,1.0,No single thing for like,positif
"Hotel JP International "" A Unit of Jageer Palace """,9.0,Value for money. worth it,positif
"Hotel JP International "" A Unit of Jageer Palace """,1.0,worst hotel,negatif
"Hotel JP International "" A Unit of Jageer Palace """,1.0,Nothing,netral
"Hotel JP International "" A Unit of Jageer Palace """,10.0,Nice stay .. like the services,positif
"Hotel JP International "" A Unit of Jageer Palace """,7.0, no comments available for this review,positif
"Hotel JP International "" A Unit of Jageer Palace """,6.0, no comments available for this review,positif
"Hotel Klick International "" Couple Friendly""",6.0,"Emplacement parfait, à proximité des restaurants et du Main Bazar 
Pas de bruit du trafic extérieur 
Excellente wifi",positif
"Hotel Klick International "" Couple Friendly""",5.0,"NO Breakfast, except the fact its closer to the station",netral
"Hotel Klick International "" Couple Friendly""",5.0,"It was a stupid breakfast, and also AC is also not working. nobody could eat it . hotel location is good, and the staff is also friendly",positif
"Hotel Klick International "" Couple Friendly""",6.0,good staff,positif
"Hotel Klick International "" Couple Friendly""",10.0,The bed was extremely comfortable. The room was spacious and clean. The vintage aesthetics were awesome. Wish we weren’t just passing through!,positif
"Hotel Klick International "" Couple Friendly""",10.0,"The rooms were clean, very comfortable, and the staff was amazing. They went over and beyond to help make our stay enjoyable. I highly recommend this hotel.",positif
"Hotel Klick International "" Couple Friendly""",1.0, · they offered girls to there guest for sex,netral
"Hotel Klick International "" Couple Friendly""",10.0,The staff at this property are all great! They all go above and beyond to make your stay comfortable.,positif
"Hotel Klick International "" Couple Friendly""",10.0,They were extremely accommodating and allowed us to check in early. We got to hotel super early and I didn’t wanna wait. So this was a big plus. The service was exceptional as well. Would definitely send a friend there.,positif
"Hotel Klick International "" Couple Friendly""",10.0,"The rooms were clean, very comfortable, and the staff was amazing. They went over and beyond to help make our stay enjoyable.",positif
Hotel Good Palace,10.0,"I'm solo traveller and came from Kazakhstan and  was staying Hotel Good palace on 25 oct 2022 to 26 October 2022. Very nice and friendly staff, reception people were very polite and helpful. Room was good. I can suggest this hotel for tourists and solo travellers. Reception man talks a bit russian language - this is the big ""+"" for those who r from Russia. I wish all staff of Good Palace hotel further success and more happy tourists! Thank you.",positif
Hotel Good Palace,7.0,Location,netral
Hotel Good Palace,5.0,location is good,positif
Hotel Good Palace,5.0,Location is well,netral
Hotel Good Palace,5.0,Location,netral
Hotel Good Palace,7.0,Location was where we needed to be,netral
Hotel Good Palace,7.0,location,netral
Hotel Good Palace,6.0, · As promised room was for 3 adult but was charged extra bed for third person which was not mentioned while booking while the booking was for 3 person,positif
Hotel Good Palace,5.0,Location Only,netral
Hotel Good Palace,6.0, · The room rent was inclusive of airport drop according to you. But they chardged extra 750 ropees.,netral
"Madhuban Hotel , New delhi",8.0,"Great service! Bisht and his team recognized me and were very prompt with everything!
Breakfast is simple and nice! Food is good as well! Location is excellent! Great wifi!
Laundry service is prompt as well!",positif
"Madhuban Hotel , New delhi",4.0,Nothing good. Staff unpleasant,positif
"Madhuban Hotel , New delhi",5.0,Hotel location,netral
"Madhuban Hotel , New delhi",4.0,"locations is good , all markets are near",positif
"Madhuban Hotel , New delhi",9.0,Local is  at the centre of Gk. Easy to walk in and well secured.,positif
"Madhuban Hotel , New delhi",8.0,"Location, property and food",netral
"Madhuban Hotel , New delhi",10.0,Clean & tidy,positif
"Madhuban Hotel , New delhi",3.0,"Breakfast was not fresh  .although tea was also cold.
 
pathetic food and person in reception was very rude at the time of our check in. Ac not working so we request to place  table fan insist.",negatif
"Madhuban Hotel , New delhi",8.0,The staff was actually really very nice.  The room was very clean and the shower was great.,positif
"Madhuban Hotel , New delhi",2.0,The breakfast was good and staff extremely helpful,positif
"Hotel Tara Palace, Chandni Chowk",10.0,Staff were wonderful- really helpful & kind. The roof deck is great & we had a great Holi experience there! The location was perfect for exploring Old Delhi. A great choice of food options close by.,positif
"Hotel Tara Palace, Chandni Chowk",7.0,"Please keep in mind that European standards are way off in India. The hotel looks completely derelict, the neighborhood is scary (even though I am glad I had the chance to see it with my own eyes) and the TV is not working, the cable has no matching plug. The real positive experience is with the staff, ready to help at any time of the day or night, their sweetness and politeness. Of course the room is spartan, amenities are from a couple of decades back and the building has its best days way behind, but altogether the whole experience has been incredible, including being attacked by a monkey on the rooftop terrace.",positif
"Hotel Tara Palace, Chandni Chowk",7.0,Friendly receptionist & Walking distance to the Red fort and bazaar,positif
"Hotel Tara Palace, Chandni Chowk",7.0,The property was right in the middle of the market,positif
"Hotel Tara Palace, Chandni Chowk",8.0,Frendly welcome.,positif
"Hotel Tara Palace, Chandni Chowk",6.0,Good,positif
"Hotel Tara Palace, Chandni Chowk",8.0,"Very well located, friendly staff. clean and excellent value. 24 hour room service",positif
"Hotel Tara Palace, Chandni Chowk",7.0, · wifi signal not coming in my room will use my mobile data all time in room,netral
"Hotel Tara Palace, Chandni Chowk",8.0,"Good welcome, goos service and comfortable room",positif
"Hotel Tara Palace, Chandni Chowk",8.0,Don't be fooled by unprepossessing entrance down laneway off Esplanade Road. Hotel is clean and comfortable inside with great views of Red Fort and Jama Masid mosque from roof. Food is very good and room service available 24 hours. Staff very friendly.,positif
FabExpress Yug Villa,2.0,Very close to the metro station and Karol Bagh market.,positif
FabExpress Yug Villa,6.0,Room was attached with a veranda. Location was good.,positif
FabExpress Yug Villa,5.0,No Breakfast as the hotel doesn’t have a restaurant,netral
FabExpress Yug Villa,1.0,NA... Did'ent eat felt and looked unhigenice.,netral
FabExpress Yug Villa,1.0,Staff was very bad .,negatif
FabExpress Yug Villa,9.0,The room was great.,positif
FabExpress Yug Villa,8.0,The rooms are big and spacious and the staff is very friendly.,positif
FabExpress Yug Villa,10.0,"it was perfect i love the way you guys take extra efforts to keep the cleanliness, the entire stay was so peaceful and amazing i was there for a two days rejuvenating energy time as my profession demands me to be at a go.",positif
FabExpress Yug Villa,8.0,Staff,netral
FabExpress Yug Villa,5.0, no comments available for this review,positif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,1.0,Dirty room bad facilities staff behaviour is rude.,negatif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,1.0,Bad,negatif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,1.0,Worst,negatif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,1.0," · Even after making a booking there were no rooms available. I had to wait for almost an hour to get a room. After this even the rooms were very dirty, old bedsheet with so many stains. Bathroom did not had proper fixing for water and shower. The place was a total messs.",positif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,1.0, no comments available for this review,positif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,1.0, no comments available for this review,positif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,1.0, no comments available for this review,positif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,1.0, no comments available for this review,positif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,6.0, no comments available for this review,positif
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,7.0, no comments available for this review,positif
Collection O 80012 Hotel Green County Inn,4.0,clean rooms and bathroom.,positif
Collection O 80012 Hotel Green County Inn,3.0, no comments available for this review,positif
Collection O 80012 Hotel Green County Inn,1.0, no comments available for this review,positif
Collection O 80012 Hotel Green County Inn,9.0, no comments available for this review,positif
Collection O 80012 Hotel Green County Inn,7.0, no comments available for this review,positif
Collection O 80012 Hotel Green County Inn,1.0, no comments available for this review,positif
Hotel Sun Village Near New Delhi Railway Station,10.0,I liked it beyond my expectations. I would like to tell others to avail as per your need. Also the food quality and quantity were very good.,positif
Hotel Sun Village Near New Delhi Railway Station,8.0,"Indian food taste is good here.
Spacious room & value for money.",positif
